video;codec;resolution;width;bitrate [kb/s];nic;userDevice;cpu_model;encoded_segment_size [B];decoding_duration[s];average_cpu_utilization [%];energy_decode [wh];emission_decode_Austria_CI_157 [g];energy_NIC_LTE_TH_16_Mb/s [kWh];emission_NIC_LTE_TH_16_Austria_CI_157_[g];energy_NIC_LTE_TH_20_Mb/s [kWh];emission_NIC_LTE_TH_20_Austria_CI_157 [g];energy_NIC_LTE_TH_42_Mb/s [kWh];emission_NIC_LTE_TH_42_Austria_CI_157 [g];energy_NIC_LTE_TH_60_Mb/s [kWh];emission_NIC_LTE_TH_60_Austria_CI_157 [g]
Skateboarding_s016;AVC;720p;1280;3400;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;1905334.0;1.05;6.625;1.93229166666625e-05;0.003033697916666;1.490004908481969e-06;0.0002339307706316;1.246173117511111e-06;0.0001956491794492;5.998253541439153e-07;9.41725806005947e-05;4.235486914074074e-07;6.649714455096297e-05
Skateboarding_s016;AVC;1080p;1920;5800;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;3315099.0;2.3;7.124999999999999;4.552083333333125e-05;0.007146770833333;2.5924660884147704e-06;0.0004070171758811;2.168222083733333e-06;0.0003404108671461;1.0436387697365078e-06;0.0001638512868486;7.369342295555555e-07;0.0001156986740402
Skateboarding_s016;AVC;1440p;2560;8100;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;4753558.0;3.92;7.249999999999999;7.894444444444375e-05;0.0123942777777776;3.717366484172189e-06;0.000583626538015;3.109038201244445e-06;0.0004881189975953;1.4964854512613758e-06;0.000234948215848;1.0566983376296296e-06;0.0001659016390078
Skateboarding_s016;AVC;2160p;3840;16800;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;13640490.0;8.63;8.625;0.0002067604166666;0.0324613854166562;1.0667104588538925e-05;0.0016747354204006;8.921486704e-06;0.001400673412528;4.2942138989523815e-06;0.0006741915821355;3.0322304066666665e-06;0.0004760601738466
Skateboarding_s017;AVC;360p;640;145;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;63423.0;0.28;4.8125;3.743055555555556e-06;0.0005876597222222;4.959790845628743e-08;7.786871627637127e-06;4.14814608e-08;6.5125893456e-06;1.9966432885714285e-08;3.1347299630571427e-06;1.4098698e-08;2.213495586e-06
Skateboarding_s017;AVC;540p;960;1600;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;858360.0;0.56;5.5625;8.652777777775e-06;0.0013584861111106;6.712527112015967e-07;0.0001053866756586;5.614055893333333e-07;8.814067752533333e-05;2.7022353612698417e-07;4.242509517193652e-05;1.908102488888889e-07;2.9957209075555555e-05
Skateboarding_s017;AVC;720p;1280;3400;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;1952004.0;0.97;6.125;1.650347222221875e-05;0.0025910451388883;1.5265016744447106e-06;0.0002396607628878;1.2766973717333337e-06;0.0002004414873621;6.145177121650794e-07;9.647928080991748e-05;4.3392325955555554e-07;6.812595175022221e-05
Skateboarding_s017;AVC;1080p;1920;5800;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;3446511.0;2.35;6.4375;4.202256944444375e-05;0.0065975434027776;2.695232598136128e-06;0.0004231515179073;2.254171372266667e-06;0.0003539049054458;1.0850090751206348e-06;0.0001703464247939;7.661466304444445e-07;0.0001202850209797
Skateboarding_s017;AVC;1440p;2560;8100;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;4903841.0;3.99;7.249999999999999;8.03541666666625e-05;0.012615604166666;3.834890449871324e-06;0.0006020778006297;3.207329962488889e-06;0.0005035508041107;1.5437966070465608e-06;0.0002423760673063;1.090105691925926e-06;0.0001711465936323
Skateboarding_s017;AVC;2160p;3840;16800;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;10989324.0;7.58;7.4375;0.0001566006944444;0.0245863090277708;8.593845856368862e-06;0.0013492337994499;7.1875063104e-06;0.0011284384907328;3.4595903710857144e-06;0.0005431556882604;2.442886024e-06;0.000383533105768
Skateboarding_s018;AVC;360p;640;145;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;84686.0;0.22;5.75;3.513888888888889e-06;0.0005516805555555;6.62259507675316e-08;1.0397474270502464e-05;5.5388407822222254e-08;8.695980028088893e-06;2.666031779259259e-08;4.185669893437037e-06;1.8825384148148152e-08;2.95558531125926e-06
Skateboarding_s018;AVC;540p;960;1600;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;953570.0;0.49;5.8125;7.91145833333125e-06;0.001242098958333;7.457086162222223e-07;0.0001170762527468;6.236771608888889e-07;9.791731425955556e-05;3.001969538941799e-07;4.713092176138625e-05;2.1197507925925925e-07;3.32800874437037e-05
Skateboarding_s018;AVC;720p;1280;3400;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;2068162.0;0.89;5.9375;1.467881944444375e-05;0.0023045746527776;1.6173392862017295e-06;0.0002539222679336;1.3526698663111111e-06;0.0002123691690108;6.510858485058201e-07;0.0001022204782154;4.5974475274074073e-07;7.217992618029629e-05
Skateboarding_s018;AVC;1080p;1920;5800;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;3597516.0;2.01;6.625;3.698958333333125e-05;0.005807364583333;2.813321180613173e-06;0.0004416914253562;2.3529353536e-06;0.0003694108505152;1.1325475264380954e-06;0.0001778099616507;7.997144826666666e-07;0.0001255551737786
Skateboarding_s018;AVC;1440p;2560;8100;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;5139950.0;3.18;7.6875;6.790625e-05;0.01066128125;4.01953186651364e-06;0.0006310665030426;3.361755742222223e-06;0.0005277956515288;1.6181269683068784e-06;0.0002540459340241;1.142591848148148e-06;0.0001793869201592
Skateboarding_s018;AVC;2160p;3840;16800;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;11142274.0;7.82;7.625;0.0001656319444444;0.0260042152777708;8.713455463268398e-06;0.0013680125077331;7.287542408177778e-06;0.0011441441580839;3.507741135159788e-06;0.00055071535822;2.4768862425185182e-06;0.0003888711400754
Skateboarding_s019;AVC;360p;640;145;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;67425.0;0.25;5.6875;3.949652777777778e-06;0.0006200954861111;5.2727543283433136e-08;8.278224295499003e-06;4.4098946666666664e-08;6.9235346266666665e-06;2.1226317539682545e-08;3.3325318537301594e-06;1.498832777777778e-08;2.3531674611111114e-06
Skateboarding_s019;AVC;540p;960;1600;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;892532.0;0.61;6.25;1.0590277777775e-05;0.0016626736111106;6.979758199755157e-07;0.0001095822037361;5.837555960888889e-07;9.164962858595556e-05;2.809813518179894e-07;4.411407223542434e-05;1.98406557925926e-07;3.114982959437038e-05
Skateboarding_s019;AVC;720p;1280;3400;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;1963985.0;0.95;6.25;1.649305555555e-05;0.0025894097222213;1.5358710284836991e-06;0.0002411317514719;1.2845334782222223e-06;0.0002016717560808;6.182894957830688e-07;9.70714508379418e-05;4.365865914814815e-07;6.85440948625926e-05
Skateboarding_s019;AVC;1080p;1920;5800;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;3357012.0;2.29;6.1875;3.9359375e-05;0.006179421875;2.625242796188423e-06;0.0004121631190015;2.1956350485333337e-06;0.0003447147026197;1.0568335587174604e-06;0.0001659228687186;7.462513342222221e-07;0.0001171614594728
Skateboarding_s019;AVC;1440p;2560;8100;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;4702057.0;3.68;7.062499999999999;7.219444444444375e-05;0.0113345277777776;3.677091790710712e-06;0.0005773034111415;3.075354258311111e-06;0.0004828306185548;1.4802722279820104e-06;0.0002324027397931;1.045249856074074e-06;0.0001641042274036
Skateboarding_s019;AVC;2160p;3840;16800;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;10344452.0;8.24;8.8125;0.0002017083333333;0.0316682083333281;8.089544539464538e-06;0.0012700584926959;6.765731361422221e-06;0.0010622198237432;3.256575794230688e-06;0.0005112823996942;2.2995333668148147e-06;0.0003610267385899
Skateboarding_s020;AVC;360p;640;145;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;98081.0;0.24;6.625;4.416666666666667e-06;0.0006934166666666;7.670107783140386e-08;1.2042069219530406e-05;6.414933315555555e-08;1.0071445305422222e-05;3.0877248062433864e-08;4.847727945802117e-06;2.1803043037037042e-08;3.423077756814816e-06
Skateboarding_s020;AVC;540p;960;1600;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;975074.0;0.64;6.937500000000001;1.233333333333125e-05;0.001936333333333;7.625251247986694e-07;0.0001197164445933;6.377417326222222e-07;0.0001001254520216;3.069667089164021e-07;4.8193773299875134e-05;2.167553388148148e-07;3.403058819392592e-05
Skateboarding_s020;AVC;720p;1280;3400;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;2075182.0;1.09;7.249999999999999;2.19513888888875e-05;0.0034463680555553;1.622829050441251e-06;0.0002547841609192;1.357261258311111e-06;0.0002130900175548;6.532958410772487e-07;0.0001025674470491;4.613052727407407e-07;7.242492782029628e-05
Skateboarding_s020;AVC;1080p;1920;5800;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;3638252.0;2.2;8.0;4.88888888888875e-05;0.0076755555555553;2.845177453556354e-06;0.0004466928602083;2.379578508088889e-06;0.0003735938257699;1.1453717796275132e-06;0.0001798233694015;8.087699445925926e-07;0.000126976881301
Skateboarding_s020;AVC;1440p;2560;8100;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;5206373.0;3.9;8.1875;8.86979166666625e-05;0.013925572916666;4.07147582806374e-06;0.000639221705006;3.405199336355556e-06;0.0005346162958078;1.6390378424624342e-06;0.0002573289412666;1.1573574350370371e-06;0.0001817051173008
Skateboarding_s020;AVC;2160p;3840;16800;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;11243094.0;8.83;9.0625;0.0002222829861111;0.0348984288194427;8.792298487574452e-06;0.0013803908625491;7.353483169066666e-06;0.0011544968575434;3.539480658101588e-06;0.0005556984633219;2.499298155111111e-06;0.0003923898103524
Skateboarding_s021;AVC;360p;640;145;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;84479.0;0.24;6.5625;4.3750000000000005e-06;0.000686875;6.606407310405854e-08;1.037205947733719e-05;5.525302062222222e-08;8.67472423768889e-06;2.6595151344973543e-08;4.175438761160847e-06;1.8779368814814812e-08;2.9483609039259253e-06
Skateboarding_s021;AVC;540p;960;1600;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;1005372.0;0.51;6.875000000000001;9.73958333333125e-06;0.001529114583333;7.862186970107785e-07;0.0001234363354306;6.575579712e-07;0.0001032366014784;3.165049361142857e-07;4.969127496994285e-05;2.23490472e-07;3.5088004104e-05
Skateboarding_s021;AVC;720p;1280;3400;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;2200566.0;0.98;7.3125;1.990624999999375e-05;0.003125281249999;1.7208815574794414e-06;0.0002701784045242;1.4392679669333335e-06;0.0002259650708085;6.92768449136508e-07;0.0001087646465144;4.891776715555556e-07;7.680089443422223e-05
Skateboarding_s021;AVC;1080p;1920;5800;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;3790132.0;1.98;7.3125;4.021875e-05;0.00631434375;2.963950301519095e-06;0.0004653401973384;2.4789147783111115e-06;0.0003891896201948;1.1931856929820109e-06;0.0001873301537981;8.425323060740739e-07;0.0001322775720536
Skateboarding_s021;AVC;1440p;2560;8100;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;5316365.0;3.12;8.0625;6.9875e-05;0.010970375;4.157491518695276e-06;0.0006527261684351;3.4771389928888888e-06;0.0005459108218835;1.673664837179894e-06;0.0002627653794372;1.1818082492592592e-06;0.0001855438951337
Skateboarding_s021;AVC;2160p;3840;16800;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;11202519.0;7.2;8.0625;0.00016125;0.02531625;8.76056811948064e-06;0.0013754091947584;7.326945315733334e-06;0.0011503304145701;3.526707089926984e-06;0.0005536930131185;2.490278482888889e-06;0.0003909737218135
Skateboarding_s022;AVC;360p;640;145;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;68299.0;0.25;5.9375;4.1232638888888885e-06;0.0006473524305555;5.341102675143047e-08;8.385531199974585e-06;4.467058151111112e-08;7.013281297244446e-06;2.1501464762962973e-08;3.3757299677851865e-06;1.5182614740740742e-08;2.3836705142962965e-06
Skateboarding_s022;AVC;540p;960;1600;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;778347.0;0.59;6.875000000000001;1.126736111110625e-05;0.0017689756944436;6.08681129136527e-07;9.556293727443476e-05;5.090735312000001e-07;7.992454439840002e-05;2.450343430190476e-07;3.847039185399048e-05;1.7302365533333337e-07;2.716471388733333e-05
Skateboarding_s022;AVC;720p;1280;3400;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;1701452.0;0.96;7.4375;1.983333333333125e-05;0.003113833333333;1.3305655761910846e-06;0.000208898795462;1.112825228088889e-06;0.0001747135608099;5.356404958179894e-07;8.409555784342434e-05;3.782264779259259e-07;5.938155703437037e-05
Skateboarding_s022;AVC;1080p;1920;5800;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;3061202.0;1.99;7.8125;4.31857638888875e-05;0.0067801649305553;2.393914140961544e-06;0.0003758445201309;2.0021621614222226e-06;0.0003143394593432;9.63708501373545e-07;0.0001513022347156;6.804938668148149e-07;0.0001068375370899
Skateboarding_s022;AVC;1440p;2560;8100;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;4446342.0;3.54;7.9375;7.805208333333125e-05;0.012254177083333;3.477118135082635e-06;0.0005459075472079;2.9081052832e-06;0.0004565725294624;1.3997696282095238e-06;0.0002197638316288;9.884053586666667e-07;0.0001551796413106
Skateboarding_s022;AVC;2160p;3840;16800;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;10142361.0;7.94;9.0625;0.0001998784722222;0.0313809201388853;7.931505800870658e-06;0.0012452464107366;6.6335548656e-06;0.0010414681138992;3.192954767342857e-06;0.0005012938984728;2.254609286e-06;0.000353973657902
Skateboarding_s023;AVC;360p;640;145;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;88055.0;0.26;6.0625;4.3784722222222215e-06;0.0006874201388888;6.886056839188292e-08;1.0811109237525618e-05;5.759188355555555e-08;9.041925718222222e-06;2.7720925338624343e-08;4.352185278164022e-06;1.957430037037037e-08;3.0731651581481483e-06
Skateboarding_s023;AVC;540p;960;1600;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;943723.0;0.63;6.625;1.159375e-05;0.00182021875;7.38008087950632e-07;0.0001158672698082;6.172367852444444e-07;9.690617528337778e-05;2.970969828328042e-07;4.6644226304750265e-05;2.097861276296297e-07;3.293642203785186e-05
Skateboarding_s023;AVC;720p;1280;3400;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;2040292.0;1.01;7.375;2.069097222221875e-05;0.0032484826388883;1.5955444529602132e-06;0.0002505004791147;1.3344416476444443e-06;0.0002095073386801;6.423119891089947e-07;0.0001008429822901;4.53549354962963e-07;7.120724872918518e-05
Skateboarding_s023;AVC;1080p;1920;5800;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;3525417.0;2.14;7.75;4.606944444444375e-05;0.0072329027777776;2.7569384866095807e-06;0.0004328393423977;2.3057794032e-06;0.0003620073663024;1.1098497693999998e-06;0.0001742464137957;7.836871420000001e-07;0.000123038881294
Skateboarding_s023;AVC;1440p;2560;8100;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;4980671.0;3.64;8.5625;8.65763888888875e-05;0.0135924930555553;3.894972869603859e-06;0.0006115107405278;3.257580197155556e-06;0.0005114400909534;1.567983747967196e-06;0.0002461734484308;1.1071847163703704e-06;0.0001738280004701
Skateboarding_s023;AVC;2160p;3840;16800;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;10591374.0;9.3;8.75;0.0002260416666666;0.0354885416666562;8.282641913474652e-06;0.0013003747804155;6.927229323733333e-06;0.0010875750038261;3.334310236641269e-06;0.0005234867071526;2.354423212888889e-06;0.0003696444444235
Skateboarding_s024;AVC;360p;640;145;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;101412.0;0.25;6.625;4.6006944444444446e-06;0.0007223090277777;7.930597878323353e-08;1.2451038668967666e-05;6.63279552e-08;1.04134889664e-05;3.1925892685714294e-08;5.012365151657144e-06;2.2543512e-08;3.539331384e-06
Skateboarding_s024;AVC;540p;960;1600;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;1095229.0;0.59;6.812500000000001;1.116493055555e-05;0.0017528940972213;8.564884612943446e-07;0.0001344686884232;7.163284428444445e-07;0.0001124635655265;3.447931558423281e-07;5.413252546724552e-05;2.434653502962963e-07;3.822405999651852e-05
Skateboarding_s024;AVC;720p;1280;3400;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;2310443.0;1.11;6.875000000000001;2.11979166666625e-05;0.003328072916666;1.8068073160757155e-06;0.0002836687486238;1.5111324083555557e-06;0.0002372477881118;7.273592402719576e-07;0.0001141954007226;5.136029217037036e-07;8.063565870748147e-05
Skateboarding_s024;AVC;1080p;1920;5800;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;3924852.0;2.39;7.6875;5.103645833333125e-05;0.008012723958333;3.06930372578523e-06;0.0004818806849482;2.567027645866667e-06;0.000403023340401;1.2355974022730158e-06;0.0001939887921568;8.72480063111111e-07;0.0001369793699084
Skateboarding_s024;AVC;1440p;2560;8100;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;5460372.0;4.0;8.375;9.305555555555e-05;0.0146097222222213;4.270107541322156e-06;0.0006704068839875;3.5713259712e-06;0.0005606981774784;1.7190002218285717e-06;0.000269883034827;1.213820472e-06;0.000190569814104
Skateboarding_s024;AVC;2160p;3840;16800;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;11305905.0;10.03;8.4375;0.000235078125;0.036907265625;8.841417801199603e-06;0.0013881025947883;7.394564354666667e-06;0.0011609466036826;3.559254424968254e-06;0.00055880294472;2.513260807777778e-06;0.0003945819468211
Skateboarding_s025;AVC;360p;640;145;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;82037.0;0.29;5.6875;4.581597222222222e-06;0.0007193107638888;6.415438588569529e-08;1.007223858405416e-05;5.3655844088888886e-08;8.423967521955555e-06;2.5826376151322763e-08;4.054741055757674e-06;1.823652125925925e-08;2.8631338377037027e-06
Skateboarding_s025;AVC;540p;960;1600;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;838972.0;0.61;6.875000000000001;1.164930555555e-05;0.0018289409722213;6.560909520739853e-07;0.0001030062794756;5.487249756444445e-07;8.614982117617779e-05;2.641199270137566e-07;4.146682854115979e-05;1.865003682962963e-07;2.928055782251852e-05
Skateboarding_s025;AVC;720p;1280;3400;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;1798811.0;1.06;7.5;2.208333333333125e-05;0.003467083333333;1.4067020372445777e-06;0.0002208522198473;1.1765023411555557e-06;0.0001847108675614;5.662904483481482e-07;8.890760039065926e-05;3.99869023037037e-07;6.277943661681481e-05
Skateboarding_s025;AVC;1080p;1920;5800;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;3155957.0;2.54;7.3125;5.159375e-05;0.0081002187499999;2.468014227929607e-06;0.0003874782337849;2.064136142755556e-06;0.0003240693744126;9.935386788814816e-07;0.0001559855725843;7.015575523703704e-07;0.0001101445357221
Skateboarding_s025;AVC;1440p;2560;8100;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;4490980.0;3.85;8.5;9.0902777777775e-05;0.0142717361111106;3.5120258410831672e-06;0.00055138805705;2.937300519111112e-06;0.0004611561815004;1.4138222846772489e-06;0.0002219700986943;9.983282207407408e-07;0.0001567375306562
Skateboarding_s025;AVC;2160p;3840;16800;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;10366914.0;7.91;8.25;0.0001812708333333;0.0284595208333281;8.10711022099561e-06;0.0012728163046963;6.780422507733333e-06;0.0010645263337141;3.263647140831746e-06;0.0005123926011105;2.3045265862222223e-06;0.0003618106740368
Skateboarding_s026;AVC;360p;640;145;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;84191.0;0.26;6.3125;4.559027777777778e-06;0.0007157673611111;6.583885200705256e-08;1.0336699765107253e-05;5.5064655822222224e-08;8.645150964088889e-06;2.6504484983068784e-08;4.161204142341799e-06;1.8715347481481483e-08;2.9383095545925927e-06
Skateboarding_s026;AVC;540p;960;1600;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;900546.0;0.59;6.25;1.024305555555e-05;0.0016081597222213;7.042429098067865e-07;0.0001105661368396;5.889971082666666e-07;9.247254599786666e-05;2.835042692634921e-07;4.451017027436826e-05;2.001880404444445e-07;3.1429522349777785e-05
Skateboarding_s026;AVC;720p;1280;3400;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;1963241.0;0.96;7.062499999999999;1.883333333333125e-05;0.002956833333333;1.535289207316434e-06;0.0002410404055486;1.2840468691555557e-06;0.0002015953584574;6.180552743481481e-07;9.703467807265924e-05;4.3642120303703705e-07;6.851812887681482e-05
Skateboarding_s026;AVC;1080p;1920;5800;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;3418347.0;1.99;7.5625;4.180381944444375e-05;0.0065631996527776;2.6732078516914168e-06;0.0004196936327155;2.2357508645333333e-06;0.0003510128857317;1.076142660479365e-06;0.0001689543976952;7.598858775555555e-07;0.0001193020827762
Skateboarding_s026;AVC;1440p;2560;8100;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;4828313.0;3.19;8.5625;7.58732638888875e-05;0.0119121024305553;3.775826217181504e-06;0.0005928047160974;3.157931293688889e-06;0.0004957952131091;1.520019353637037e-06;0.000238643038521;1.0733160972592592e-06;0.0001685106272697
Skateboarding_s026;AVC;2160p;3840;16800;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;10473384.0;8.21;7.9375;0.0001810190972222;0.0284199982638854;8.19037164529501e-06;0.0012858883483113;6.850058619733333e-06;0.0010754592032981;3.297165361498413e-06;0.0005176549617552;2.328194472888889e-06;0.0003655265322435
Skateboarding_s027;AVC;360p;640;145;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;108113.0;0.24;6.25;4.166666666666667e-06;0.0006541666666666;8.454627937711246e-08;1.3273765862206656e-05;7.071070702222224e-08;1.1101581002488891e-05;3.4035459668783067e-08;5.3435671679989415e-06;2.4033119481481475e-08;3.773199758592592e-06
Skateboarding_s027;AVC;540p;960;1600;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;1291937.0;0.57;6.375;1.009375e-05;0.00158471875;1.0103175986202263e-06;0.0001586198629833;8.449842174222223e-07;0.0001326625221352;4.067195402783069e-07;6.385496782369418e-05;2.871928101481481e-07;4.508927119325926e-05
Skateboarding_s027;AVC;720p;1280;3400;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;2738545.0;1.02;7.5625;2.142708333333125e-05;0.003364052083333;2.141590656598137e-06;0.0003362297330859;1.791130143111111e-06;0.0002812074324684;8.6213163910582e-07;0.0001353546673396;6.087684107407408e-07;9.55766404862963e-05
Skateboarding_s027;AVC;1080p;1920;5800;eth;PC;Intel Xeon Gold 5218 CPU @ 2.30GHz;4606380.0;2.09;7.3125;4.2453125e-05;0.006665140625;3.60227068342515e-06;0.0005655564972977;3.012777248e-06;0.0004730060279359;1.4501517921904765e-06;0.0002276738313739;1.023981213333333e-06;0.0001607650504933
